@odata.etag,ItemInternalId,ID,Title,Creator,Subject@odata.type,Subject,Subject#Id@odata.type,Subject#Id,Publisher,Date,ResourceType,ResourceType#Id,Format,Format#Id,Language,Language#Id,Modified,Created,Author,Author#Claims,Editor,Editor#Claims,{Identifier},{Link},{Name},{FilenameWithExtension},{Path},{HasAttachments},Source,Location,Description,Contributor
"""1""",133,133,Jewish Surnames in Prague (15th-18th Centuries),Alexander Beider,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":25,""Value"":""Recommended""},{""Id"":45,""Value"":""Czechoslovakia""},{""Id"":47,""Value"":""Jewish""},{""Id"":64,""Value"":""post-1600""},{""Id"":63,""Value"":""1551-1600""},{""Id"":62,""Value"":""1501-1550""},{""Id"":60,""Value"":""1401-1450""},{""Id"":61,""Value"":""1451-1500""}]",#Collection(Int64),"[8,25,45,47,64,63,62,60,61]","Avotaynu, Inc",1995,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-02T06:09:54Z,2018-01-02T06:09:54Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f133_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=133&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Jewish Surnames in Prague (15th-18th Centuries),Jewish Surnames in Prague (15th-18th Centuries),Lists/Resources/,False,,,,
"""1""",134,134,The Book of Ulster Surnames,Robert Bell,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":25,""Value"":""Recommended""},{""Id"":26,""Value"":""Advanced""},{""Id"":32,""Value"":""Ireland""},{""Id"":30,""Value"":""Scotland""}]",#Collection(Int64),"[8,25,26,32,30]",The Blackstaff Press,1988,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-02T06:13:25Z,2018-01-02T06:13:25Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f134_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=134&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,The Book of Ulster Surnames,The Book of Ulster Surnames,Lists/Resources/,False,,,,
"""1""",135,135,Nederlandse plaatsnamen,Gerald van Berkel; Kees Samplonius,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":9,""Value"":""Place-Names""},{""Id"":25,""Value"":""Recommended""},{""Id"":37,""Value"":""Netherlands""}]",#Collection(Int64),"[9,25,37]",Prisma,1995,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Dutch""}",0,2018-01-02T06:22:48Z,2018-01-02T06:22:48Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f135_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=135&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Nederlandse plaatsnamen,Nederlandse plaatsnamen,Lists/Resources/,False,,,,
"""1""",136,136,The Surnames of Scotland,George F. Black,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":25,""Value"":""Recommended""},{""Id"":30,""Value"":""Scotland""}]",#Collection(Int64),"[8,25,30]",The New York Public Library,1946,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-02T07:06:40Z,2018-01-02T07:06:40Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f136_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=136&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,The Surnames of Scotland,The Surnames of Scotland,Lists/Resources/,False,,,,
"""1""",137,137,Die altenglischen Frauennamen,Maria Boehler,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":29,""Value"":""England""},{""Id"":25,""Value"":""Recommended""}]",#Collection(Int64),"[8,29,25]",Krauss Reprint,1967,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":4,""Value"":""German""}",4,2018-01-02T07:08:59Z,2018-01-02T07:08:59Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f137_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=137&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Die altenglischen Frauennamen,Die altenglischen Frauennamen,Lists/Resources/,False,,,Anglo-Saxon women's names,
"""1""",138,138,Etmologisches Wörterbuch der Deutschen Familiennamen,Josef Karlmann Brechenmacher,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":25,""Value"":""Recommended""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[8,25,40]",C.A. Starke-Verlag,1957-1960,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":4,""Value"":""German""}",4,2018-01-02T07:22:52Z,2018-01-02T07:22:52Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f138_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=138&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Etmologisches Wörterbuch der Deutschen Familiennamen,Etmologisches Wörterbuch der Deutschen Familiennamen,Lists/Resources/,False,,,,
"""1""",139,139,English Place Names,Kenneth Cameron,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":9,""Value"":""Place-Names""},{""Id"":25,""Value"":""Recommended""},{""Id"":29,""Value"":""England""}]",#Collection(Int64),"[9,25,29]","B. T. Batsford, Ltd",1961,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-02T07:24:34Z,2018-01-02T07:24:34Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f139_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=139&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,English Place Names,English Place Names,Lists/Resources/,False,,,,
"""1""",140,140,Staropolskie Odapelatywne Nazwy Osoboew,Cieślikowa,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":25,""Value"":""Recommended""},{""Id"":35,""Value"":""Poland""}]",#Collection(Int64),"[8,25,35]",,1990,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":8,""Value"":""Polish""}",8,2018-01-02T07:26:43Z,2018-01-02T07:26:43Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f140_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=140&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Staropolskie Odapelatywne Nazwy Osoboew,Staropolskie Odapelatywne Nazwy Osoboew,Lists/Resources/,False,,,,
"""1""",141,141,Danmarks gamle personnavne. I Fornavne,anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":25,""Value"":""Recommended""},{""Id"":34,""Value"":""Scandinavia""}]",#Collection(Int64),"[8,25,34]",G. E. C. Gads Forlag,1936-1940,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":-1,""Value"":""Danish""}",-1,2018-01-02T07:30:58Z,2018-01-02T07:30:58Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f141_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=141&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Danmarks gamle personnavne. I Fornavne,Danmarks gamle personnavne. I Fornavne,Lists/Resources/,False,,,,
"""1""",142,142,Danmarks gamle personnavne. II Tilnavne,anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":25,""Value"":""Recommended""},{""Id"":34,""Value"":""Scandinavia""}]",#Collection(Int64),"[8,25,34]",G. E. C. Gads Forlag,1936-1940,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":-1,""Value"":""Danish""}",-1,2018-01-02T07:32:16Z,2018-01-02T07:32:16Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f142_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=142&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Danmarks gamle personnavne. II Tilnavne,Danmarks gamle personnavne. II Tilnavne,Lists/Resources/,False,,,,
"""4""",143,143,Symbola: divisas o empresas históricas,Sagrario López Poza; Nieves Pena Sueiro,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":2,""Value"":""Badges""},{""Id"":16,""Value"":""Collections""},{""Id"":41,""Value"":""Iberia""},{""Id"":54,""Value"":""1101-1150""},{""Id"":55,""Value"":""1151-1200""},{""Id"":56,""Value"":""1201-1250""},{""Id"":57,""Value"":""1251-1300""},{""Id"":58,""Value"":""1301-1350""},{""Id"":59,""Value"":""1351-1400""},{""Id"":60,""Value"":""1401-1450""},{""Id"":61,""Value"":""1451-1500""},{""Id"":62,""Value"":""1501-1550""},{""Id"":63,""Value"":""1551-1600""},{""Id"":64,""Value"":""post-1600""}]",#Collection(Int64),"[1,2,16,41,54,55,56,57,58,59,60,61,62,63,64]",,,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,,,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":11,""Value"":""Spanish""}",11,2018-01-19T07:24:56Z,2018-01-19T07:02:54Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f143_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=143&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Symbola: divisas o empresas históricas,Symbola: divisas o empresas históricas,Lists/Resources/,False,Universidade da Coruña,https://www.bidiso.es/Symbola/,,
